 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
33683,30,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33333.33333,33333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,127,364,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,190476.1905,31746.03175,63.0,0.0,63,63,63,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0,0,0,40,0,31746.03175,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16287,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5050053,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,159.0082322,2.178194962,505005.3,1543744.121,4897959,2,5050053,841675.5,2024812.28,4974642,2,115018,38339.33333,38590.54903,77537,386,0,0,0,0,232,136,1.386124066,0.792070895,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48574,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1344262.295,21857.9235,61.0,100.4589468,177,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10928.96175,10928.96175,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,64,0,0,0,0,0,0,2,84,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,182,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,857142.8571,21978.02198,60.66666667,63.31139971,129,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,10989.01099,10989.01099,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6024774,3,1,12,2,6,0,4.0,3.464101615,2,2,2.0,0.0,2.323738617,0.663925319,2008258.0,3286555.228,5801047,20,6024774,3012387.0,3943760.793,5801047,223727,0,0.0,0.0,0,0,0,0,0,0,80,24,0.497943989,0.16598133,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4.0,2.0,80,0,0,0,0,0,0,3,12,1,2,29200,14600,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30591,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,6439.802556,65.37870616,30591.0,0.0,30591,30591,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.68935308,32.68935308,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,20,0,0,0,0,0,0,1,58,1,139,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1725000.0,25000.0,53.33333333,56.35896853,113,1,46,46.0,0.0,46,46,1,1.0,0.0,1,1,0,0,0,0,64,64,12500.0,12500.0,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,172,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1604651.163,23255.81395,57.33333333,92.37604307,164,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,11627.90698,11627.90698,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,931,1,1,52,129,52,52,52.0,0.0,129,129,129.0,0.0,194414.6079,2148.227712,931.0,0.0,931,931,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1074.113856,1074.113856,52,129,77.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,116.5,52.0,129.0,32,0,0,0,0,0,0,1,52,1,129,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71439,1,1,46,239,46,46,46.0,0.0,239,239,239.0,0.0,3989.417545,27.9959126,71439.0,0.0,71439,71439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.9979563,13.9979563,46,239,110.3333333,111.428602,12416.33333,0,0,0,0,0,0,0,0,1,165.5,46.0,239.0,20,0,0,0,0,0,0,1,46,1,239,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59220,16,1,1,187,6,187,187,187.0,0.0,6,6,6.0,0.0,12100000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,187,126.6666667,104.5003987,10920.33333,0,0,0,0,1,1,0,0,1,190.0,187.0,6.0,20,0,0,0,0,0,0,1,187,1,6,115,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,204,2,2,70,158,35,35,35.0,0.0,79,79,79.0,0.0,1117647.059,19607.84314,68.0,76.0,152,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,9803.921569,9803.921569,35,79,52.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,65.75,35.0,79.0,64,0,0,0,0,0,0,2,70,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23985,2,2,82,204,41,41,41.0,0.0,102,102,102.0,0.0,11924.11924,166.7708985,7995.0,13841.68404,23978,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,83.38544924,83.38544924,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41.0,102.0,64,0,0,0,0,0,0,2,82,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,2122448.98,20408.16327,65.33333333,107.9645003,190,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10204.08163,10204.08163,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,64,0,0,0,0,0,0,2,80,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,276353,10,5,558,3941,201,0,55.8,72.80384605,3553,0,788.2,1550.828714,16279.90288,54.27840479,19739.5,23857.38537,73361,1,276353,30705.88889,26325.40761,73361,2,119311,29827.75,27978.72381,63883,1,0,0,0,0,212,112,36.1856032,18.0928016,0,3553,281.1875,877.1298816,769356.8292,0,0,0,1,0,0,0,0,0,299.9333333,55.8,788.2,212,0,0,0,0,0,0,10,558,5,3941,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,528,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23799,2,2,108,270,54,54,54.0,0.0,135,135,135.0,0.0,15883.02029,168.0742888,7933.0,13734.29689,23792,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,84.03714442,84.03714442,54,135,86.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,108.0,54.0,135.0,40,0,0,0,0,0,0,2,108,2,270,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,22589,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4249.856125,88.53866926,22589.0,0.0,22589,22589,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,44.26933463,44.26933463,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,215204,15,13,1077,5209,407,0,71.8,110.919662,2695,0,400.6923077,790.4592952,29209.49425,130.1091058,7970.518519,12724.84807,36986,1,215204,15371.71429,16337.92867,47191,4,168028,14002.33333,20441.04723,58119,1,0,0,0,0,312,272,69.70130667,60.40779911,0,2695,216.7586207,550.0696485,302576.6182,0,0,0,1,0,0,0,0,0,224.5,71.8,400.6923077,312,0,0,0,0,0,0,15,1077,13,5209,8192,360,14,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,47,2,0,91,0,85,6,45.5,55.86143571,0,0,0.0,0.0,1936170.213,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,1,0,0,0,40,0,42553.19149,0.0,6,85,58.66666667,45.61067127,2080.333333,0,1,0,0,1,0,0,0,0,88.0,45.5,0.0,40,0,0,0,0,0,0,2,91,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116348871,25,30,2442,29316,537,0,97.68,192.8481095,1460,0,977.2,647.8459481,272.9549477,0.472716233,2154608.722,11100000.0,58100000,2,116000000,4847869.625,16400000.0,58100000,19,116000000,4011500.379,15000000.0,58200000,2,0,0,0,0,520,612,0.214871015,0.257845218,0,1460,567.1071429,659.7511564,435271.5883,0,0,0,1,0,0,0,0,1,577.4181818,97.68,977.2,520,0,0,0,0,0,0,25,2442,30,29316,29200,33,24,20,68138.0,74613.90755,120898,15378,58100000.0,50543.28561,58100000,58100000,BENIGN
53,31012,2,2,58,506,29,29,29.0,0.0,253,253,253.0,0.0,18186.50845,128.9823294,10337.33333,17859.76678,30960,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,80,64.49116471,64.49116471,29,253,118.6,122.6898529,15052.8,0,0,0,0,0,0,0,0,1,148.25,29.0,253.0,64,0,0,0,0,0,0,2,58,2,506,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5476207,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.191297736,0.730432579,1825402.333,3124956.75,5433709,108,5476207,2738103.5,3812161.857,5433709,42498,0,0.0,0.0,0,0,0,0,0,0,72,32,0.547824434,0.182608145,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5673407,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.705043724,1891135.667,3247440.785,5640912,287,5673407,2836703.5,3965749.692,5640912,32495,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528782793,0.176260931,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
465,1776098,17,24,1376,4520,362,0,80.94117647,88.22306288,1418,0,188.3333333,408.5082796,3319.636642,23.08431179,44402.45,124078.5891,779555,3,1725928,107870.5,201211.9854,829363,215,1726760,75076.52174,157930.6107,779555,3,0,0,0,0,552,776,9.571543913,13.51276788,0,1418,140.3809524,316.1392833,99944.04646,0,0,0,1,0,0,0,0,1,143.804878,80.94117647,188.3333333,552,0,0,0,0,0,0,17,1376,24,4520,29200,175,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,119636,4,2,132,346,33,33,33.0,0.0,173,173,173.0,0.0,3995.452874,50.15212812,23927.2,38576.96746,88623,2,31009,10336.33333,17898.72438,31004,2,4,4.0,0.0,4,4,0,0,0,0,80,40,33.43475208,16.71737604,33,173,73.0,68.31300511,4666.666667,0,0,0,0,0,0,0,0,0,85.16666667,33.0,173.0,80,0,0,0,0,0,0,4,132,2,346,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31307,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,14054.36484,127.7669531,10435.66667,18069.04271,31300,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,63.88347654,63.88347654,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,40,0,0,0,0,0,0,2,92,2,348,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,108695961,3,3,146,500,54,45,48.66666667,4.725815626,235,108,166.6666667,64.04946005,5.943183114,0.055199843,21700000.0,40300000.0,92800000,49903,109000000,54300000.0,54500000.0,92800000,15800000,109000000,54300000.0,54400000.0,92800000,15800000,0,0,0,0,80,72,0.027599922,0.027599922,45,235,98.71428571,73.59962474,5416.904762,0,0,0,0,0,0,0,0,1,115.1666667,48.66666667,166.6666667,80,0,0,0,0,0,0,3,146,3,500,-1,-1,2,20,55139.0,7404.822213,60375,49903,54200000.0,54500000.0,92800000,15700000,BENIGN
443,30713,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,97.67850747,15356.5,21715.95636,30712,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,44,65.11900498,32.55950249,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,33304,122,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,364,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1098901.099,10989.01099,121.3333333,207.558024,361,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,5494.505495,5494.505495,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23677,1,1,44,88,44,44,44.0,0.0,88,88,88.0,0.0,5575.03062,84.47016092,23677.0,0.0,23677,23677,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.23508046,42.23508046,44,88,58.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,88.0,44.0,88.0,32,0,0,0,0,0,0,1,44,1,88,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,4940906,2,2,95,164,54,41,47.5,9.192388155,94,70,82.0,16.97056275,52.41953601,0.809568124,1646968.667,2811655.687,4893589,23559,4917148,4917148.0,0.0,4917148,4917148,4917347,4917347.0,0.0,4917347,4917347,0,0,0,0,52,52,0.404784062,0.404784062,41,94,62.6,20.34207462,413.8,0,0,0,0,0,0,0,0,1,78.25,47.5,82.0,52,0,0,0,0,0,0,2,95,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30573,4,4,184,532,46,46,46.0,0.0,133,133,133.0,0.0,23419.35695,261.6687927,4367.571429,9013.611149,24104,3,30437,10145.66667,17567.61399,30431,3,6466,2155.333333,3727.084696,6459,3,0,0,0,0,128,128,130.8343964,130.8343964,46,133,84.66666667,45.85302607,2102.5,0,0,0,0,0,0,0,0,1,95.25,46.0,133.0,128,0,0,0,0,0,0,4,184,4,532,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
38659,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,549,1752,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,165,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1490909.091,24242.42424,55.0,90.06664199,159,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12121.21212,12121.21212,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61480,2,2,60,262,30,30,30.0,0.0,131,131,131.0,0.0,5237.475602,65.06180872,20493.33333,35489.43238,61473,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,32.53090436,32.53090436,30,131,70.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,88.0,30.0,131.0,64,0,0,0,0,0,0,2,60,2,262,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,271,2,2,104,352,52,52,52.0,0.0,176,176,176.0,0.0,1682656.827,14760.1476,90.33333333,154.7298721,269,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7380.073801,7380.073801,52,176,101.6,67.91759713,4612.8,0,0,0,0,0,0,0,0,1,127.0,52.0,176.0,64,0,0,0,0,0,0,2,104,2,352,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,13900181,2,2,99,177,53,46,49.5,4.949747468,115,62,88.5,37.4766594,19.85585655,0.287766037,4633393.667,7997709.611,13900000,914,13900000,13900000.0,0.0,13900000,13900000,13900000,13900000.0,0.0,13900000,13900000,0,0,0,0,52,52,0.143883019,0.143883019,46,115,64.4,29.0396281,843.3,0,0,0,0,0,0,0,0,1,80.5,49.5,88.5,52,0,0,0,0,0,0,2,99,2,177,-1,-1,1,20,30930.0,0.0,30930,30930,13900000.0,0.0,13900000,13900000,BENIGN
60062,59,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,203389.8305,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65154097,13,13,1030,567,517,0,79.23076923,182.9677357,399,0,43.61538462,113.3582363,24.51112169,0.399053954,2606163.88,4393810.842,10200000,4,61400000,5118097.5,5311770.396,10200000,196,65100000,5425283.417,5107537.739,10200000,4,0,0,0,0,424,424,0.199526977,0.199526977,0,517,59.14814815,147.7791241,21838.66952,0,0,0,1,0,0,0,0,1,61.42307692,79.23076923,43.61538462,424,0,0,0,0,0,0,13,1030,13,567,29200,227,3,32,75016.5,59828.5544,197141,50527,10200000.0,69144.94525,10200000,10000000,BENIGN
443,116540991,7,7,339,304,183,6,48.42857143,62.62017019,80,6,43.42857143,29.13678742,5.517371995,0.120129406,8964691.615,21700000.0,58000000,3,117000000,19400000.0,29900000.0,58000000,427,116000000,19400000.0,30000000.0,58200000,3,1,0,0,0,140,140,0.060064703,0.060064703,6,183,55.06666667,57.473555,3303.209524,0,1,0,0,1,0,0,0,1,59.0,48.42857143,43.42857143,140,0,0,0,0,0,0,7,339,7,304,16398,495,6,20,189919.5,84126.61508,249406,130433,58000000.0,9411.591258,58000000,58000000,BENIGN
52432,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,980,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,83298,1,1,69,163,69,69,69.0,0.0,163,163,163.0,0.0,2785.180917,24.01018032,83298.0,0.0,83298,83298,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.00509016,12.00509016,69,163,100.3333333,54.2709253,2945.333333,0,0,0,0,0,0,0,0,1,150.5,69.0,163.0,32,0,0,0,0,0,0,1,69,1,163,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,26375420,2,2,85,329,44,41,42.5,2.121320344,211,118,164.5,65.76093065,15.69643251,0.151656353,8791806.667,15100000.0,26300000,25341,26400000,26400000.0,0.0,26400000,26400000,26300000,26300000.0,0.0,26300000,26300000,0,0,0,0,52,40,0.075828176,0.075828176,41,211,91.6,74.23813036,5511.3,0,0,0,0,0,0,0,0,1,114.5,42.5,164.5,52,0,0,0,0,0,0,2,85,2,329,-1,-1,1,20,75595.0,0.0,75595,75595,26300000.0,0.0,26300000,26300000,BENIGN
53,31923,2,2,82,206,41,41,41.0,0.0,103,103,103.0,0.0,9021.708486,125.3015068,10641.0,18427.28857,31919,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,62.65075338,62.65075338,41,103,65.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,82.25,41.0,103.0,64,0,0,0,0,0,0,2,82,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48075,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,2288.091524,41.60166407,48075.0,0.0,48075,48075,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.80083203,20.80083203,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,145290,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,1018.65235,27.53114461,48430.0,83877.15843,145283,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,13.7655723,13.7655723,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61147736,15,12,933,1178,649,0,62.2,173.2171222,1002,0,98.16666667,287.6787455,34.5229462,0.441553552,2351836.0,4281604.104,10000000,23,61100000,4367695.429,5140555.689,10100000,61,61100000,5551224.545,5234766.078,10100000,956,0,0,0,0,488,392,0.245307529,0.196246023,0,1002,75.39285714,223.1862433,49812.09921,0,0,0,1,0,0,0,0,0,78.18518519,62.2,98.16666667,488,0,0,0,0,0,0,15,933,12,1178,29200,124,3,32,119786.5,87208.48452,297800,84075,10000000.0,27684.24067,10000000,9960003,BENIGN
53,31066,1,1,49,177,49,49,49.0,0.0,177,177,177.0,0.0,7274.834224,64.37906393,31066.0,0.0,31066,31066,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.18953196,32.18953196,49,177,91.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,137.5,49.0,177.0,20,0,0,0,0,0,0,1,49,1,177,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47396,3,4,439,860,439,0,146.3333333,253.4567682,860,0,215.0,430.0,27407.37615,147.6917883,7899.333333,11946.64895,23348,4,23572,11786.0,16394.97783,23379,193,24048,8016.0,13426.80651,23517,4,0,0,0,0,104,136,63.29648072,84.39530762,0,860,162.375,321.0242258,103056.5536,0,0,0,1,0,0,0,0,1,185.5714286,146.3333333,215.0,104,0,0,0,0,0,0,3,439,4,860,29200,31,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2201569,23,26,2269,37113,517,0,98.65217391,174.7274784,2920,0,1427.423077,983.5051265,17888.15159,22.25685409,45866.02083,173077.9858,1071555,1,2201569,100071.3182,253407.0238,1071598,47,2175205,87008.2,238865.1431,1094817,12,0,0,0,0,472,532,10.44709478,11.80975931,0,2920,787.64,979.7403604,959891.1739,0,0,0,1,0,0,0,0,1,803.7142857,98.65217391,1427.423077,472,0,0,0,0,0,0,23,2269,26,37113,8192,1047,22,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50716,1,1,62,90,62,62,62.0,0.0,90,90,90.0,0.0,2997.081789,39.43528669,50716.0,0.0,50716,50716,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.71764335,19.71764335,62,90,71.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,107.0,62.0,90.0,32,0,0,0,0,0,0,1,62,1,90,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5891496,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.036834108,0.678944703,1963832.0,3326803.87,5804970,41,5891496,2945748.0,4043550.53,5804970,86526,0,0.0,0.0,0,0,0,0,0,0,72,32,0.509208527,0.169736176,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,5840,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
