 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
123,88088,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1089.819272,22.70456816,88088.0,0.0,88088,88088,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.35228408,11.35228408,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6223798,3,1,12,2,6,0,4.0,3.464101615,2,2,2.0,0.0,2.249430332,0.642694381,2074599.333,3401430.164,6000111,59,6223798,3111899.0,4084548.581,6000111,223687,0,0.0,0.0,0,0,0,0,0,0,80,24,0.482020785,0.160673595,0,6,2.8,3.033150178,9.2,0,0,0,1,0,0,0,0,0,3.5,4.0,2.0,80,0,0,0,0,0,0,3,12,1,2,29200,14600,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52475,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,164,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,975609.7561,24390.2439,54.66666667,88.62467677,157,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12195.12195,12195.12195,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
445,1051489,66,60,14366,10190,2829,0,217.6666667,402.2603953,784,0,169.8333333,142.4319245,23353.54911,119.8300695,8411.912,72590.60888,788195,1,1051489,16176.75385,100410.7138,788195,1,1051348,17819.45763,127875.977,981584,1,0,0,0,0,1344,1224,62.76813167,57.06193788,0,2829,193.3543307,306.3402644,93844.35758,0,0,0,1,0,0,0,0,0,194.8888889,217.6666667,169.8333333,1344,0,0,0,0,0,0,66,14366,60,10190,8192,2049,64,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,72219412,12,16,804,6643,203,0,67.0,81.3130874,1722,0,415.1875,639.4516629,103.11632,0.387707394,2674793.037,11500000.0,58600000,1,59000000,5363040.455,17700000.0,58600000,48,72200000,4813323.8,15300000.0,58600000,1,0,0,0,0,252,332,0.166160312,0.221547082,0,1722,256.7931034,503.7653492,253779.5271,0,0,0,1,0,0,0,0,1,265.9642857,67.0,415.1875,252,0,0,0,0,0,0,12,804,16,6643,8192,32,11,20,220451.5,5354.919654,224238,216665,35900000.0,32100000.0,58600000,13200000,BENIGN
443,180668,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,21497.99632,66.42017402,16424.36364,34102.01098,85316,48,180668,30111.33333,44402.5222,89339,206,89708,22427.0,42252.06224,85755,48,0,0,0,0,152,112,38.74510151,27.67507251,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,424125,12,8,825,4717,482,0,68.75,143.6657263,1741,0,589.625,804.4620097,13066.90245,47.15590922,22322.36842,37014.73239,108214,4,424125,38556.81818,45631.95553,111310,4,313904,44843.42857,53340.49168,113120,253,0,0,0,0,392,264,28.29354553,18.86236369,0,1741,263.9047619,553.7405444,306628.5905,0,0,0,1,0,0,0,0,0,277.1,68.75,589.625,392,0,0,0,0,0,0,12,825,8,4717,29200,5174,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2880,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,694.4444444,2880.0,0.0,2880,2880,2880,2880.0,0.0,2880,2880,0,0.0,0.0,0,0,0,0,0,0,64,0,694.4444444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57628,96,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10416.66667,10416.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,68,839,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,213,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1521126.761,18779.34272,71.0,38.97435054,116,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9389.671362,9389.671362,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15446699,19,23,2156,30331,1552,0,113.4736842,368.0966613,4344,0,1318.73913,1295.485666,2103.167803,2.719027541,376748.7561,1712961.731,9997399,2,10500000,585455.8333,2349799.169,9997399,2,15400000,697880.7273,2333377.124,10100000,2,0,0,0,0,616,744,1.230036269,1.488991273,0,4344,755.5116279,1144.96996,1310956.208,0,0,0,1,0,0,0,0,1,773.5,113.4736842,1318.73913,616,0,0,0,0,0,0,19,2156,23,30331,29200,2058,3,32,540806.0,0.0,540806,540806,9997399.0,0.0,9997399,9997399,BENIGN
53,505,1,1,46,100,46,46,46.0,0.0,100,100,100.0,0.0,289108.9109,3960.39604,505.0,0.0,505,505,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1980.19802,1980.19802,46,100,64.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,96.0,46.0,100.0,20,0,0,0,0,0,0,1,46,1,100,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36750,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,14600,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1041420.118,23668.63905,56.33333333,59.93607706,120,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,40,40,11834.31953,11834.31953,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55920,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,10145,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,123,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,97560.97561,16260.1626,123.0,0.0,123,123,123,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0,0,0,40,0,16260.1626,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6050003,8,4,620,2766,342,0,77.5,126.6423536,2462,0,691.5,1188.499755,559.669144,1.983470091,550000.2727,1763697.37,5867462,3,6050003,864286.1429,2206375.417,5867462,3,97991,32663.66667,28406.82267,54658,592,0,0,0,0,172,92,1.322313394,0.661156697,0,2462,260.4615385,672.5993874,452389.9359,0,0,0,1,0,0,0,0,0,282.1666667,77.5,691.5,172,0,0,0,0,0,0,8,620,4,2766,8192,31088,7,20,182538.0,0.0,182538,182538,5867462.0,0.0,5867462,5867462,BENIGN
53,30709,2,2,136,300,68,68,68.0,0.0,150,150,150.0,0.0,14197.79218,130.2549741,10236.33333,17724.65326,30703,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,65.12748706,65.12748706,68,150,100.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,126.0,68.0,150.0,40,0,0,0,0,0,0,2,136,2,300,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,139,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14388.48921,139.0,0.0,139,139,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7194.244604,7194.244604,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2003,416,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,225,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,1413333.333,17777.77778,75.0,122.9756073,217,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,8888.888889,8888.888889,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115860065,18,17,1653,1176,569,0,91.83333333,198.888751,366,0,69.17647059,141.6387285,24.41738661,0.302088558,3407648.971,4638613.494,10100000,144,116000000,6811812.0,4513816.61,10200000,59258,116000000,7237559.438,4348086.596,10200000,398,0,0,0,0,372,348,0.15535983,0.146728728,0,569,78.58333333,169.3929287,28693.96429,0,0,0,1,0,0,0,0,0,80.82857143,91.83333333,69.17647059,372,0,0,0,0,0,0,18,1653,17,1176,8192,5949,17,20,135939.5,227124.4024,851864,58874,9514127.5,1282423.623,10100000,6390674,BENIGN
80,115412948,16,14,441,795,441,0,27.5625,110.25,795,0,56.78571429,212.4726873,10.70937032,0.259936173,3979756.828,4969705.961,10200000,39,115000000,7694196.533,4381749.145,10200000,28544,113000000,8655420.077,3819887.633,10200000,1104,0,0,0,0,520,456,0.138632626,0.121303547,0,795,39.87096774,160.9581192,25907.51613,0,0,0,1,0,0,0,0,0,41.2,27.5625,56.78571429,520,0,0,0,0,0,0,16,441,14,795,29200,939,1,32,37351.81818,29923.14453,127573,28219,10200000.0,63293.65446,10200000,10000000,BENIGN
53,211,2,2,72,274,36,36,36.0,0.0,137,137,137.0,0.0,1639810.427,18957.34597,70.33333333,117.4918437,206,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,9478.672986,9478.672986,36,137,76.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,95.5,36.0,137.0,40,0,0,0,0,0,0,2,72,2,274,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,193,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,1740932.642,20725.3886,64.33333333,70.26616066,141,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10362.6943,10362.6943,37,131,74.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,40,0,0,0,0,0,0,2,74,2,262,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,355,1,1,63,123,63,63,63.0,0.0,123,123,123.0,0.0,523943.662,5633.802817,355.0,0.0,355,355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2816.901408,2816.901408,63,123,83.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,124.5,63.0,123.0,32,0,0,0,0,0,0,1,63,1,123,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23928,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,9862.9221,167.1681712,7976.0,13809.64109,23922,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,83.58408559,83.58408559,33,85,53.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,40,0,0,0,0,0,0,2,66,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4952012,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,36.55079996,1.211628728,990402.4,2082139.968,4711776,3,4952012,1238003.0,2318396.475,4711776,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.009690607,0.201938121,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,64,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46394,85237075,7,6,11595,389,5792,0,1656.428571,2429.118623,371,0,64.83333333,150.019221,140.5960962,0.152515792,7103089.583,24600000.0,85100000,4,85200000,14200000.0,34700000.0,85100000,45,85100000,17000000.0,38100000.0,85100000,4,0,0,0,0,232,164,0.082123888,0.070391904,0,5792,856.0,1849.93634,3422264.462,0,0,0,0,1,0,0,0,0,921.8461538,1656.428571,64.83333333,232,0,0,0,0,0,0,7,11595,6,389,235,229,3,32,7961.0,0.0,7961,7961,85100000.0,0.0,85100000,85100000,BENIGN
137,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50134,4,2,132,122,33,33,33.0,0.0,61,61,61.0,0.0,5066.421989,119.6792596,10026.8,14170.40046,30137,3,30145,10048.33333,17397.29569,30137,3,48,48.0,0.0,48,48,0,0,0,0,128,64,79.78617306,39.89308653,33,61,41.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,47.83333333,33.0,61.0,128,0,0,0,0,0,0,4,132,2,122,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,24303,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,82.29436695,24303.0,0.0,24303,24303,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.14718348,41.14718348,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31382,2,2,58,190,29,29,29.0,0.0,95,95,95.0,0.0,7902.619336,127.4616022,10460.66667,18114.07608,31377,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,63.7308011,63.7308011,29,95,55.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,69.25,29.0,95.0,64,0,0,0,0,0,0,2,58,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50291,120,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16666.66667,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8333.333333,8333.333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,22,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49357,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44369,97,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,381443.299,30927.83505,48.5,67.17514421,96,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,20,20618.5567,10309.27835,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,72490,2,2,74,170,37,37,37.0,0.0,85,85,85.0,0.0,3365.981515,55.18002483,24163.33333,41807.09348,72438,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,40,27.59001242,27.59001242,37,85,56.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,70.25,37.0,85.0,64,0,0,0,0,0,0,2,74,2,170,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,97754,1,1,64,157,64,64,64.0,0.0,157,157,157.0,0.0,2260.777053,20.45952084,97754.0,0.0,97754,97754,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.22976042,10.22976042,64,157,95.0,53.69357503,2883.0,0,0,0,0,0,0,0,0,1,142.5,64.0,157.0,20,0,0,0,0,0,0,1,64,1,157,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,16066062,10,8,1364,3980,741,0,136.4,240.8753481,1460,0,497.5,665.8562693,332.6266262,1.120374115,945062.4706,2676282.0,9950655,3,16100000,1785118.0,3575050.563,9950655,3,10400000,1488870.0,3799048.821,10100000,226,0,0,0,0,212,172,0.622430064,0.497944051,0,1460,281.2631579,488.1239417,238264.9825,0,0,0,1,0,0,0,0,0,296.8888889,136.4,497.5,212,0,0,0,0,0,0,10,1364,8,3980,8192,10240,9,20,286748.0,260909.6743,471239,102257,7746281.5,3117454.9,9950655,5541908,BENIGN
53,106635622,2,2,117,273,71,46,58.5,17.67766953,199,74,136.5,88.38834765,3.657314439,0.037510917,35500000.0,61500000.0,107000000,30605,107000000,107000000.0,0.0,107000000,107000000,107000000,107000000.0,0.0,107000000,107000000,0,0,0,0,40,52,0.018755459,0.018755459,46,199,87.2,63.89600927,4082.7,0,0,0,0,0,0,0,0,1,109.0,58.5,136.5,40,0,0,0,0,0,0,2,117,2,273,-1,-1,1,20,30605.0,0.0,30605,30605,107000000.0,0.0,107000000,107000000,BENIGN
443,108039432,37,45,1263,62780,517,0,34.13513514,105.488852,4380,0,1395.111111,1146.760283,592.7743123,0.758982146,1333820.148,3382836.862,10000000,7,108000000,3001095.333,4599237.887,10000000,209,101000000,2285070.091,4256767.719,10000000,47,0,0,0,0,760,912,0.342467554,0.416514593,0,4380,771.6024096,1084.680811,1176532.462,0,0,0,1,0,0,0,0,1,781.0121951,34.13513514,1395.111111,760,0,0,0,0,0,0,37,1263,45,62780,29200,292,36,20,35466.9,31271.23084,124466,25451,10000000.0,8054.213291,10000000,9998632,BENIGN
53,30549,1,1,64,130,64,64,64.0,0.0,130,130,130.0,0.0,6350.45337,65.46859144,30549.0,0.0,30549,30549,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.73429572,32.73429572,64,130,86.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,129.0,64.0,130.0,32,0,0,0,0,0,0,1,64,1,130,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23857,1,1,74,273,74,74,74.0,0.0,273,273,273.0,0.0,14544.99728,83.83283732,23857.0,0.0,23857,23857,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.91641866,41.91641866,74,273,140.3333333,114.8927036,13200.33333,0,0,0,0,0,0,0,0,1,210.5,74.0,273.0,32,0,0,0,0,0,0,1,74,1,273,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21672,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.2308,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30537,1,1,46,174,46,46,46.0,0.0,174,174,174.0,0.0,7204.37502,65.49431837,30537.0,0.0,30537,30537,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.74715918,32.74715918,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133.0,46.0,174.0,32,0,0,0,0,0,0,1,46,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,110321730,26,34,2154,23904,389,0,82.84615385,147.5134414,2920,2,703.0588235,738.2238694,236.2000668,0.543863843,1869859.831,3875002.158,10000000,3,110000000,4409327.36,5013871.572,10100000,154,110000000,3340398.818,4770491.346,10100000,3,0,0,0,0,532,684,0.235674332,0.308189511,0,2920,427.1803279,637.4567569,406351.1169,0,0,0,1,0,0,0,0,1,434.3,82.84615385,703.0588235,532,0,0,0,0,0,0,26,2154,34,23904,8192,40958,25,20,127887.9091,122069.6155,495726,88325,9893310.636,203021.672,10000000,9378393,BENIGN
53,48456,1,1,54,109,54,54,54.0,0.0,109,109,109.0,0.0,3363.876507,41.27455836,48456.0,0.0,48456,48456,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.63727918,20.63727918,54,109,72.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,108.5,54.0,109.0,20,0,0,0,0,0,0,1,54,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59716,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21739.13043,21739.13043,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,246,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,837398.374,16260.1626,82.0,137.698947,241,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,8130.081301,8130.081301,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,64,0,0,0,0,0,0,2,66,2,140,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59632,1,1,45,127,45,45,45.0,0.0,127,127,127.0,0.0,2884.357392,33.53903944,59632.0,0.0,59632,59632,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.76951972,16.76951972,45,127,72.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,108.5,45.0,127.0,32,0,0,0,0,0,0,1,45,1,127,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32750,2,2,68,96,34,34,34.0,0.0,48,48,48.0,0.0,5007.633588,122.1374046,10916.66667,18903.89125,32745,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,61.06870229,61.06870229,34,48,39.6,7.668115805,58.8,0,0,0,0,0,0,0,0,1,49.5,34.0,48.0,64,0,0,0,0,0,0,2,68,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,96,224,48,48,48.0,0.0,112,112,112.0,0.0,1748633.88,21857.9235,61.0,100.4589468,177,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,48,112,73.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,92.0,48.0,112.0,40,0,0,0,0,0,0,2,96,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,276,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,637681.1594,14492.75362,92.0,121.9467097,231,3,3,3.0,0.0,3,3,42,42.0,0.0,42,42,0,0,0,0,64,64,7246.376812,7246.376812,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
